ecoregion1,ecoregion2,jaccard
Arizona-New Mexico Mountains,Madeira Evergreen Forests,0
Arizona-New Mexico Mountains,Albertine Rift Montane Forests,0
Arizona-New Mexico Mountains,East European Forest Steppe,0
Arizona-New Mexico Mountains,Rakiura Island Temperate Forests,0
Arizona-New Mexico Mountains,South Island Temperate Forests,0
Arizona-New Mexico Mountains,Antipodes Subantarctic Islands Tundra,0
Arizona-New Mexico Mountains,Central Range Sub-Alpine Grasslands,0
Arizona-New Mexico Mountains,Dry Chaco,0.015706806282722512
Arizona-New Mexico Mountains,Marajó Varzeá,0
Arizona-New Mexico Mountains,Sahara Desert,0
Arizona-New Mexico Mountains,Central Deccan Plateau Dry Deciduous Forests,0
Arizona-New Mexico Mountains,Ecuadorian Dry Forests,0.005434782608695652
Arizona-New Mexico Mountains,Nile Delta Flooded Savanna,0
Arizona-New Mexico Mountains,Columbia Plateau,0.016304347826086956
Arizona-New Mexico Mountains,Bolivian Yungas,0.00546448087431694
Arizona-New Mexico Mountains,Lake Chad Flooded Savanna,0
Arizona-New Mexico Mountains,Southern Anatolian Montane Conifer And Deciduous Forests,0
Arizona-New Mexico Mountains,Northern Anatolian Conifer And Deciduous Forests,0
Arizona-New Mexico Mountains,East Siberian Taiga,0
Arizona-New Mexico Mountains,Central Andean Puna,0
Arizona-New Mexico Mountains,Ruwenzori-Virunga Montane Moorlands,0
Arizona-New Mexico Mountains,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Arizona-New Mexico Mountains,Aspen Parkland,0
Arizona-New Mexico Mountains,Sahelian Acacia Savanna,0
Arizona-New Mexico Mountains,Gissaro-Alai Open Woodlands,0
Arizona-New Mexico Mountains,High Monte,0
Arizona-New Mexico Mountains,Apache Highlands,0
Arizona-New Mexico Mountains,Alaska Peninsula,0
Arizona-New Mexico Mountains,Socotra Island Xeric Shrublands,0
Arizona-New Mexico Mountains,Talamancan Montane Forests,0
Southern Rocky Mountains,Boreal Shield,0.008547008547008548
Southern Rocky Mountains,Great Lakes,0
Southern Rocky Mountains,Valdivian Temperate Forests,0.012987012987012988
Southern Rocky Mountains,Tocantins/Pindare Moist Forests,0.015748031496062992
Southern Rocky Mountains,Northwestern Himalayan Alpine Shrub And Meadows,0
Southern Rocky Mountains,Tian Shan Montane Conifer Forests,0
Southern Rocky Mountains,Kazakh Forest Steppe,0
Southern Rocky Mountains,Santa Marta Páramo,0
Southern Rocky Mountains,Santa Marta Montane Forests,0
Southern Rocky Mountains,Humid Chaco,0
Southern Rocky Mountains,Southern Andean Yungas,0.012048192771084338
Southern Rocky Mountains,Alto Paraná Atlantic Forests,0.011627906976744186
Southern Rocky Mountains,Bolivian Montane Dry Forests,0
Southern Rocky Mountains,Purus-Madeira Moist Forests,0.006329113924050633
Southern Rocky Mountains,Araucaria Moist Forests,0.017241379310344827
Southern Rocky Mountains,Southwest Amazon Moist Forests,0.006211180124223602
Southern Rocky Mountains,Bahia Coastal Forests,0.007936507936507936
Southern Rocky Mountains,Northwest Iberian Montane Forests,0
Southern Rocky Mountains,Central American Montane Forests,0
Southern Rocky Mountains,Japurá-Solimoes-Negro Moist Forests,0
Southern Rocky Mountains,Beringian Tundra,0.03
Southern Rocky Mountains,Prairie-Forest Border,0
Southern Rocky Mountains,Gulf Coast Prairies And Marshes,0.050359712230215826
Southern Rocky Mountains,Canadian Rocky Mountains,0.043478260869565216
Southern Rocky Mountains,Northwestern Andean Montane Forests,0
Southern Rocky Mountains,Central Appalachian Forest,0.0196078431372549
Southern Rocky Mountains,Lower New England / Northern Piedmont,0.03804347826086957
Southern Rocky Mountains,Bahia Interior Forests,0.004366812227074236
Southern Rocky Mountains,Caatinga,0.006896551724137931
Southern Rocky Mountains,Atlantic Coast Restingas,0.01098901098901099
Southern Rocky Mountains,English Lowlands Beech Forests,0
Southern Rocky Mountains,Northern Acacia-Commiphora Bushlands And Thickets,0
Southern Rocky Mountains,Scandinavian And Russian Taiga,0
Southern Rocky Mountains,Honshu Alpine Conifer Forests,0
Southern Rocky Mountains,Mediterranean Conifer And Mixed Forests,0
Southern Rocky Mountains,S.E. Alaska - B.C. Coastal Forest And Mountains,0.041237113402061855
Southern Rocky Mountains,Alaska-Yukon Arctic,0.018018018018018018
Southern Rocky Mountains,Bristol Bay Basin,0
Southern Rocky Mountains,Kamchatka-Kurile Meadows And Sparse Forests,0
Southern Rocky Mountains,St. Lawrence - Champlain Valley,0.01020408163265306
Southern Rocky Mountains,Cook Inlet Basin,0.022727272727272728
Southern Rocky Mountains,Chocó-Darién Moist Forests,0
Southern Rocky Mountains,Pyrenees Conifer And Mixed Forests,0
Southern Rocky Mountains,Okanagan,0.036585365853658534
Southern Rocky Mountains,Montane Cordillera,0.03
Southern Rocky Mountains,Boreal Plains,0.04310344827586207
Southern Rocky Mountains,Mediterranean Acacia-Argania Dry Woodlands And Succulent Thickets,0
Southern Rocky Mountains,Madagascar Subhumid Forests,0
Southern Rocky Mountains,Patagonian Steppe,0.014598540145985401
Southern Rocky Mountains,High Allegheny Plateau,0.02912621359223301
Southern Rocky Mountains,Tumbes-Piura Dry Forests,0.02912621359223301
Southern Rocky Mountains,Northern Tallgrass Prairie,0.024390243902439025
Southern Rocky Mountains,North Atlantic Coast,0.023529411764705882
Southern Rocky Mountains,Central Andean Dry Puna,0
Southern Rocky Mountains,South Atlantic Coastal Plain,0
Southern Rocky Mountains,California North Coast,0
Southern Rocky Mountains,Central American Atlantic Moist Forests,0.011904761904761904
Southern Rocky Mountains,Magdalena Valley Montane Forests,0.009900990099009901
Southern Rocky Mountains,Superior Mixed Forest,0.04819277108433735
Southern Rocky Mountains,Northern Appalachian / Acadian,0
Southern Rocky Mountains,Boreal Cordillera,0.02830188679245283
Southern Rocky Mountains,Taiga Plains,0.023809523809523808
Southern Rocky Mountains,North Cascades,0.024390243902439025
Southern Rocky Mountains,Mediterranean Woodlands And Forests,0
Southern Rocky Mountains,Cantabrian Mixed Forests,0
Southern Rocky Mountains,Caucasus Mixed Forests,0
Southern Rocky Mountains,Crimean Submediterranean Forest Complex,0
Southern Rocky Mountains,Peninsular Malaysian Rain Forests,0
Southern Rocky Mountains,Oaxacan Montane Forests,0.012195121951219513
Southern Rocky Mountains,Negro-Branco Moist Forests,0
Southern Rocky Mountains,Iberian Conifer Forests,0
Southern Rocky Mountains,Chiquitano Dry Forests,0.010101010101010102
Southern Rocky Mountains,Kimberly Tropical Savanna,0
Southern Rocky Mountains,Northern Andean Páramo,0
Southern Rocky Mountains,East Cascades - Modoc Plateau,0.024390243902439025
Southern Rocky Mountains,Atlantic Dry Forests,0
Southern Rocky Mountains,Lowland Fynbos And Renosterveld,0
Southern Rocky Mountains,Euxine-Colchic Broadleaf Forests,0
Southern Rocky Mountains,Northeastern Spain And Southern France Mediterranean Forests,0
Southern Rocky Mountains,Carpathian Montane Forests,0
Southern Rocky Mountains,Saharan Halophytics,0
Southern Rocky Mountains,Northern New Guinea Lowland Rain And Freshwater Swamp Forests,0
Southern Rocky Mountains,Central Range Montane Rain Forests,0
Southern Rocky Mountains,Islas Revillagigedo Dry Forests,0
Southern Rocky Mountains,Uatuma-Trombetas Moist Forests,0.010101010101010102
Southern Rocky Mountains,Southern Atlantic Mangroves,0.011904761904761904
Southern Rocky Mountains,Espinal,0.011235955056179775
Southern Rocky Mountains,Louisiade Archipelago Rain Forests,0
Southern Rocky Mountains,Eastern Australian Temperate Forests,0
Southern Rocky Mountains,Galápagos Islands Scrubland Mosaic,0.011627906976744186
Southern Rocky Mountains,Southern Andean Steppe,0
Southern Rocky Mountains,Cape Verde Islands Dry Forests,0
Southern Rocky Mountains,Nansei Islands Subtropical Evergreen Forests,0
Southern Rocky Mountains,Taiheiyo Evergreen Forests,0
Southern Rocky Mountains,Taiheiyo Montane Deciduous Forests,0
Southern Rocky Mountains,Po Basin Mixed Forests,0
Southern Rocky Mountains,Llanos,0
Southern Rocky Mountains,Purus Varzeá,0
Southern Rocky Mountains,Mato Grosso Seasonal Forests,0
Southern Rocky Mountains,Atacama Desert,0
Southern Rocky Mountains,Western Ecuador Moist Forests,0.011764705882352941
Southern Rocky Mountains,Magellanic Subpolar Forests,0
Southern Rocky Mountains,Canary Islands Dry Woodlands And Forests,0
Southern Rocky Mountains,Sakhalin Island Taiga,0
Southern Rocky Mountains,Huon Peninsula Montane Rain Forests,0
Southern Rocky Mountains,Napo Moist Forests,0.011904761904761904
Southern Rocky Mountains,Comoros Forests,0
Southern Rocky Mountains,California Central Coast,0.012345679012345678
Southern Rocky Mountains,Marquesas Tropical Moist Forests,0
Southern Rocky Mountains,Northland Temperate Kauri Forests,0
Southern Rocky Mountains,Central Shortgrass Prairie,0
Southern Rocky Mountains,Humid Pampas,0.012195121951219513
Southern Rocky Mountains,Ozarks,0
Southern Rocky Mountains,Northwestern Thorn Scrub Forests,0
Southern Rocky Mountains,Florida Peninsula,0
Southern Rocky Mountains,Nihonkai Evergreen Forests,0
Southern Rocky Mountains,North Saharan Steppe And Woodlands,0
Southern Rocky Mountains,Cantebury-Otago Tussock Grasslands,0
Southern Rocky Mountains,Richmond Temperate Forests,0
Southern Rocky Mountains,North Island Temperate Forests,0
Southern Rocky Mountains,Anatolian Conifer And Deciduous Mixed Forests,0
Southern Rocky Mountains,Eastern Anatolian Montane Steppe,0
Southern Rocky Mountains,Mediterranean Dry Woodlands And Steppe,0
Southern Rocky Mountains,Central Anatolian Steppe,0
Southern Rocky Mountains,Miskito Pine Forests,0
Southern Rocky Mountains,Mindoro Rain Forests,0
Southern Rocky Mountains,Madeira Evergreen Forests,0
Southern Rocky Mountains,Albertine Rift Montane Forests,0
Southern Rocky Mountains,East European Forest Steppe,0
Southern Rocky Mountains,Rakiura Island Temperate Forests,0
Southern Rocky Mountains,South Island Temperate Forests,0
Southern Rocky Mountains,Antipodes Subantarctic Islands Tundra,0
Southern Rocky Mountains,Central Range Sub-Alpine Grasslands,0
Southern Rocky Mountains,Dry Chaco,0.011111111111111112
Southern Rocky Mountains,Marajó Varzeá,0
Southern Rocky Mountains,Sahara Desert,0
Southern Rocky Mountains,Central Deccan Plateau Dry Deciduous Forests,0
Southern Rocky Mountains,Ecuadorian Dry Forests,0.012345679012345678
Southern Rocky Mountains,Nile Delta Flooded Savanna,0
Southern Rocky Mountains,Columbia Plateau,0.024390243902439025
Southern Rocky Mountains,Bolivian Yungas,0.0125
Southern Rocky Mountains,Lake Chad Flooded Savanna,0
Southern Rocky Mountains,Southern Anatolian Montane Conifer And Deciduous Forests,0
Southern Rocky Mountains,Northern Anatolian Conifer And Deciduous Forests,0
Southern Rocky Mountains,East Siberian Taiga,0
Southern Rocky Mountains,Central Andean Puna,0.011904761904761904
Southern Rocky Mountains,Ruwenzori-Virunga Montane Moorlands,0
Southern Rocky Mountains,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Southern Rocky Mountains,Aspen Parkland,0
Southern Rocky Mountains,Sahelian Acacia Savanna,0
Southern Rocky Mountains,Gissaro-Alai Open Woodlands,0
Southern Rocky Mountains,High Monte,0
Southern Rocky Mountains,Apache Highlands,0
Southern Rocky Mountains,Alaska Peninsula,0
Southern Rocky Mountains,Socotra Island Xeric Shrublands,0
Southern Rocky Mountains,Talamancan Montane Forests,0
Boreal Shield,Great Lakes,0.18604651162790697
Boreal Shield,Valdivian Temperate Forests,0
Boreal Shield,Tocantins/Pindare Moist Forests,0.011627906976744186
Boreal Shield,Northwestern Himalayan Alpine Shrub And Meadows,0
Boreal Shield,Tian Shan Montane Conifer Forests,0
Boreal Shield,Kazakh Forest Steppe,0
Boreal Shield,Santa Marta Páramo,0
Boreal Shield,Santa Marta Montane Forests,0.125
Boreal Shield,Humid Chaco,0
Boreal Shield,Southern Andean Yungas,0
Boreal Shield,Alto Paraná Atlantic Forests,0
Boreal Shield,Bolivian Montane Dry Forests,0
Boreal Shield,Purus-Madeira Moist Forests,0
Boreal Shield,Araucaria Moist Forests,0.013333333333333334
Boreal Shield,Southwest Amazon Moist Forests,0.008403361344537815
Boreal Shield,Bahia Coastal Forests,0
Boreal Shield,Northwest Iberian Montane Forests,0
Boreal Shield,Central American Montane Forests,0
Boreal Shield,Japurá-Solimoes-Negro Moist Forests,0
Boreal Shield,Beringian Tundra,0.05172413793103448
Boreal Shield,Prairie-Forest Border,0.023809523809523808
Boreal Shield,Gulf Coast Prairies And Marshes,0.061224489795918366
Boreal Shield,Canadian Rocky Mountains,0.009900990099009901
Boreal Shield,Northwestern Andean Montane Forests,0
Boreal Shield,Central Appalachian Forest,0.03333333333333333
Boreal Shield,Lower New England / Northern Piedmont,0.034722222222222224
Boreal Shield,Bahia Interior Forests,0.0053475935828877
Boreal Shield,Caatinga,0.009708737864077669
Boreal Shield,Atlantic Coast Restingas,0.02040816326530612
Boreal Shield,English Lowlands Beech Forests,0.019230769230769232
Boreal Shield,Northern Acacia-Commiphora Bushlands And Thickets,0
Boreal Shield,Scandinavian And Russian Taiga,0.018518518518518517
Boreal Shield,Honshu Alpine Conifer Forests,0
Boreal Shield,Mediterranean Conifer And Mixed Forests,0
Boreal Shield,S.E. Alaska - B.C. Coastal Forest And Mountains,0.017241379310344827
Boreal Shield,Alaska-Yukon Arctic,0.04411764705882353
Boreal Shield,Bristol Bay Basin,0.021739130434782608
Boreal Shield,Kamchatka-Kurile Meadows And Sparse Forests,0.024390243902439025
Boreal Shield,St. Lawrence - Champlain Valley,0.09615384615384616
Boreal Shield,Cook Inlet Basin,0.02127659574468085
Boreal Shield,Chocó-Darién Moist Forests,0.1794871794871795
Boreal Shield,Pyrenees Conifer And Mixed Forests,0.014925373134328358
Boreal Shield,Okanagan,0.023809523809523808
Boreal Shield,Montane Cordillera,0.016666666666666666
Boreal Shield,Boreal Plains,0.01282051282051282
Boreal Shield,Mediterranean Acacia-Argania Dry Woodlands And Succulent Thickets,0
Boreal Shield,Madagascar Subhumid Forests,0
Boreal Shield,Patagonian Steppe,0
Boreal Shield,High Allegheny Plateau,0.03225806451612903
Boreal Shield,Tumbes-Piura Dry Forests,0.015873015873015872
Boreal Shield,Northern Tallgrass Prairie,0
Boreal Shield,North Atlantic Coast,0
Boreal Shield,Central Andean Dry Puna,0
Boreal Shield,South Atlantic Coastal Plain,0
Boreal Shield,California North Coast,0
Boreal Shield,Central American Atlantic Moist Forests,0.04878048780487805
Boreal Shield,Magdalena Valley Montane Forests,0.05263157894736842
Boreal Shield,Superior Mixed Forest,0.022727272727272728
Boreal Shield,Northern Appalachian / Acadian,0.02564102564102564
Boreal Shield,Boreal Cordillera,0
Boreal Shield,Taiga Plains,0
Boreal Shield,North Cascades,0
Boreal Shield,Mediterranean Woodlands And Forests,0
Boreal Shield,Cantabrian Mixed Forests,0
Boreal Shield,Caucasus Mixed Forests,0
Boreal Shield,Crimean Submediterranean Forest Complex,0
Boreal Shield,Peninsular Malaysian Rain Forests,0
Boreal Shield,Oaxacan Montane Forests,0
Boreal Shield,Negro-Branco Moist Forests,0
Boreal Shield,Iberian Conifer Forests,0
Boreal Shield,Chiquitano Dry Forests,0
Boreal Shield,Kimberly Tropical Savanna,0
Boreal Shield,Northern Andean Páramo,0
Boreal Shield,East Cascades - Modoc Plateau,0
Boreal Shield,Atlantic Dry Forests,0
Boreal Shield,Lowland Fynbos And Renosterveld,0
Boreal Shield,Euxine-Colchic Broadleaf Forests,0
Boreal Shield,Northeastern Spain And Southern France Mediterranean Forests,0
Boreal Shield,Carpathian Montane Forests,0
Boreal Shield,Saharan Halophytics,0
Boreal Shield,Northern New Guinea Lowland Rain And Freshwater Swamp Forests,0
Boreal Shield,Central Range Montane Rain Forests,0
Boreal Shield,Islas Revillagigedo Dry Forests,0
Boreal Shield,Uatuma-Trombetas Moist Forests,0
Boreal Shield,Southern Atlantic Mangroves,0
Boreal Shield,Espinal,0
Boreal Shield,Louisiade Archipelago Rain Forests,0
Boreal Shield,Eastern Australian Temperate Forests,0
Boreal Shield,Galápagos Islands Scrubland Mosaic,0
Boreal Shield,Southern Andean Steppe,0
Boreal Shield,Cape Verde Islands Dry Forests,0
Boreal Shield,Nansei Islands Subtropical Evergreen Forests,0
Boreal Shield,Taiheiyo Evergreen Forests,0
Boreal Shield,Taiheiyo Montane Deciduous Forests,0
Boreal Shield,Po Basin Mixed Forests,0
Boreal Shield,Llanos,0
Boreal Shield,Purus Varzeá,0
Boreal Shield,Mato Grosso Seasonal Forests,0.02564102564102564
Boreal Shield,Atacama Desert,0
Boreal Shield,Western Ecuador Moist Forests,0
Boreal Shield,Magellanic Subpolar Forests,0
Boreal Shield,Canary Islands Dry Woodlands And Forests,0
Boreal Shield,Sakhalin Island Taiga,0
Boreal Shield,Huon Peninsula Montane Rain Forests,0
Boreal Shield,Napo Moist Forests,0
Boreal Shield,Comoros Forests,0
Boreal Shield,California Central Coast,0
Boreal Shield,Marquesas Tropical Moist Forests,0
Boreal Shield,Northland Temperate Kauri Forests,0
